,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_types,retweet_count,favorite_count,jpg_url,img_num,dog_prediction,prediction,confident,dog_breed
2264,748324050481647620,2016-06-30 01:15:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1",11.0,10,Duke,,3590.0,731.0,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,1.0,1.0,Shetland_sheepdog,0.880499,True
2265,748324050481647620,2016-06-30 01:15:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1",11.0,10,Duke,,3590.0,731.0,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,1.0,2.0,collie,0.107901,True
2266,748324050481647620,2016-06-30 01:15:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1",11.0,10,Duke,,3590.0,731.0,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,1.0,3.0,Pembroke,0.00360667,True
2271,747963614829678593,2016-06-29 01:23:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,https://twitter.com/dog_rates/status/747963614829678593/photo/1,10.0,10,None,pupper,5621.0,2076.0,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,1.0,1.0,kelpie,0.307672,True
2272,747963614829678593,2016-06-29 01:23:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,https://twitter.com/dog_rates/status/747963614829678593/photo/1,10.0,10,None,pupper,5621.0,2076.0,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,1.0,2.0,Irish_terrier,0.197486,True
2274,747933425676525569,2016-06-28 23:23:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1",11.0,10,None,,6434.0,2467.0,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,1.0,1.0,Samoyed,0.998201,True
2275,747933425676525569,2016-06-28 23:23:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1",11.0,10,None,,6434.0,2467.0,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,1.0,2.0,Eskimo_dog,0.00079285,True
2276,747933425676525569,2016-06-28 23:23:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1",11.0,10,None,,6434.0,2467.0,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,1.0,3.0,Great_Pyrenees,0.00029575,True
2277,747885874273214464,2016-06-28 20:14:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1",8.0,10,a,,2852.0,939.0,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,1.0,1.0,kuvasz,0.40845,True
2278,747885874273214464,2016-06-28 20:14:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1",8.0,10,a,,2852.0,939.0,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,1.0,2.0,Samoyed,0.14132999999999998,True
2279,747885874273214464,2016-06-28 20:14:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1",8.0,10,a,,2852.0,939.0,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,1.0,3.0,pug,0.08301839999999999,True
2280,747844099428986880,2016-06-28 17:28:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,https://twitter.com/dog_rates/status/747844099428986880/photo/1,11.0,10,Huxley,,2743.0,722.0,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1.0,1.0,Pembroke,0.360428,True
2281,747844099428986880,2016-06-28 17:28:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,https://twitter.com/dog_rates/status/747844099428986880/photo/1,11.0,10,Huxley,,2743.0,722.0,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1.0,2.0,papillon,0.26313400000000003,True
2282,747844099428986880,2016-06-28 17:28:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,https://twitter.com/dog_rates/status/747844099428986880/photo/1,11.0,10,Huxley,,2743.0,722.0,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1.0,3.0,Chihuahua,0.131246,True
2283,747816857231626240,2016-06-28 15:40:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,https://twitter.com/dog_rates/status/747816857231626240/photo/1,4.0,10,a,,4707.0,1126.0,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,1.0,1.0,Pembroke,0.7689229999999999,True
2284,747816857231626240,2016-06-28 15:40:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,https://twitter.com/dog_rates/status/747816857231626240/photo/1,4.0,10,a,,4707.0,1126.0,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,1.0,2.0,Chihuahua,0.029053,True
2285,747816857231626240,2016-06-28 15:40:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,https://twitter.com/dog_rates/status/747816857231626240/photo/1,4.0,10,a,,4707.0,1126.0,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,1.0,3.0,Shetland_sheepdog,0.029035400000000006,True
2287,747600769478692864,2016-06-28 01:21:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,"https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1",10.0,10,Bookstore,,2270.0,543.0,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,1.0,1.0,Chesapeake_Bay_retriever,0.804363,True
2288,747600769478692864,2016-06-28 01:21:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,"https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1",10.0,10,Bookstore,,2270.0,543.0,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,1.0,2.0,Weimaraner,0.0544311,True
2289,747600769478692864,2016-06-28 01:21:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,"https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1",10.0,10,Bookstore,,2270.0,543.0,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,1.0,3.0,Labrador_retriever,0.0432676,True
2290,747594051852075008,2016-06-28 00:54:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,https://twitter.com/dog_rates/status/747594051852075008/photo/1,11.0,10,None,,3568.0,1016.0,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,1.0,1.0,basenji,0.389136,True
2292,747594051852075008,2016-06-28 00:54:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,https://twitter.com/dog_rates/status/747594051852075008/photo/1,11.0,10,None,,3568.0,1016.0,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,1.0,3.0,Chihuahua,0.0989388,True
2293,747512671126323200,2016-06-27 19:31:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,https://twitter.com/dog_rates/status/747512671126323200/photo/1,10.0,10,None,,5367.0,1559.0,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,1.0,1.0,Cardigan,0.111493,True
2294,747512671126323200,2016-06-27 19:31:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,https://twitter.com/dog_rates/status/747512671126323200/photo/1,10.0,10,None,,5367.0,1559.0,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,1.0,2.0,malinois,0.0950892,True
2295,747512671126323200,2016-06-27 19:31:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,https://twitter.com/dog_rates/status/747512671126323200/photo/1,10.0,10,None,,5367.0,1559.0,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,1.0,3.0,German_shepherd,0.0801456,True
2300,747219827526344708,2016-06-27 00:07:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,"https://twitter.com/dog_rates/status/747219827526344708/photo/1,https://twitter.com/dog_rates/status/747219827526344708/photo/1",11.0,10,Atticus,,5109.0,1513.0,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,2.0,1.0,Shetland_sheepdog,0.548018,True
2302,747219827526344708,2016-06-27 00:07:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,"https://twitter.com/dog_rates/status/747219827526344708/photo/1,https://twitter.com/dog_rates/status/747219827526344708/photo/1",11.0,10,Atticus,,5109.0,1513.0,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,2.0,3.0,collie,0.0430026,True
2306,747103485104099331,2016-06-26 16:25:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7","https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1",11.0,10,None,,9270.0,3822.0,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,1.0,1.0,Labrador_retriever,0.991954,True
2307,747103485104099331,2016-06-26 16:25:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7","https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1",11.0,10,None,,9270.0,3822.0,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,1.0,2.0,golden_retriever,0.00222849,True
2309,746872823977771008,2016-06-26 01:08:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1",11.0,10,a,,5810.0,2065.0,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1.0,1.0,Pembroke,0.540201,True
2310,746872823977771008,2016-06-26 01:08:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1",11.0,10,a,,5810.0,2065.0,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1.0,2.0,beagle,0.207835,True
2311,746872823977771008,2016-06-26 01:08:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1",11.0,10,a,,5810.0,2065.0,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1.0,3.0,Italian_greyhound,0.0435649,True
2312,746790600704425984,2016-06-25 19:42:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,"https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1",10.0,10,None,,4732.0,1544.0,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,3.0,1.0,Boston_bull,0.936183,True
2314,746790600704425984,2016-06-25 19:42:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,"https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1",10.0,10,None,,4732.0,1544.0,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,3.0,3.0,Cardigan,0.010077,True
2316,746726898085036033,2016-06-25 15:29:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,https://twitter.com/dog_rates/status/746726898085036033/photo/1,12.0,10,Abby,,5878.0,1737.0,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,1.0,1.0,golden_retriever,0.25650500000000004,True
2317,746726898085036033,2016-06-25 15:29:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,https://twitter.com/dog_rates/status/746726898085036033/photo/1,12.0,10,Abby,,5878.0,1737.0,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,1.0,2.0,Labrador_retriever,0.252417,True
2320,746507379341139972,2016-06-25 00:56:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1",10.0,10,Shiloh,,4531.0,1052.0,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,1.0,1.0,toy_poodle,0.508292,True
2321,746507379341139972,2016-06-25 00:56:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1",10.0,10,Shiloh,,4531.0,1052.0,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,1.0,2.0,Lakeland_terrier,0.234458,True
2322,746507379341139972,2016-06-25 00:56:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1",10.0,10,Shiloh,,4531.0,1052.0,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,1.0,3.0,affenpinscher,0.08456280000000001,True
2323,746369468511756288,2016-06-24 15:48:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,https://twitter.com/dog_rates/status/746369468511756288/photo/1,9.0,10,an,,6012.0,1578.0,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,1.0,1.0,German_shepherd,0.622957,True
2324,746369468511756288,2016-06-24 15:48:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,https://twitter.com/dog_rates/status/746369468511756288/photo/1,9.0,10,an,,6012.0,1578.0,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,1.0,2.0,malinois,0.338884,True
2326,746131877086527488,2016-06-24 00:04:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,https://twitter.com/dog_rates/status/746131877086527488/photo/1,10.0,10,Gustav,,6690.0,2111.0,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1.0,1.0,chow,0.575637,True
2327,746131877086527488,2016-06-24 00:04:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,https://twitter.com/dog_rates/status/746131877086527488/photo/1,10.0,10,Gustav,,6690.0,2111.0,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1.0,2.0,Pomeranian,0.19595,True
2328,746131877086527488,2016-06-24 00:04:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,https://twitter.com/dog_rates/status/746131877086527488/photo/1,10.0,10,Gustav,,6690.0,2111.0,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1.0,3.0,Norwich_terrier,0.141224,True
2329,746056683365994496,2016-06-23 19:05:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1",11.0,10,Arlen,,3469.0,786.0,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1.0,1.0,Shetland_sheepdog,0.43332,True
2330,746056683365994496,2016-06-23 19:05:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1",11.0,10,Arlen,,3469.0,786.0,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1.0,2.0,collie,0.335997,True
2331,746056683365994496,2016-06-23 19:05:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1",11.0,10,Arlen,,3469.0,786.0,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1.0,3.0,borzoi,0.177179,True
2332,745789745784041472,2016-06-23 01:25:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,https://twitter.com/dog_rates/status/745789745784041472/photo/1,10.0,10,Gus,,3899.0,1026.0,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1.0,1.0,Pekinese,0.984267,True
2333,745789745784041472,2016-06-23 01:25:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,https://twitter.com/dog_rates/status/745789745784041472/photo/1,10.0,10,Gus,,3899.0,1026.0,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1.0,2.0,Shih-Tzu,0.00894166,True
2334,745789745784041472,2016-06-23 01:25:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,https://twitter.com/dog_rates/status/745789745784041472/photo/1,10.0,10,Gus,,3899.0,1026.0,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1.0,3.0,cocker_spaniel,0.00192826,True
2336,745712589599014916,2016-06-22 20:18:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E,https://twitter.com/dog_rates/status/745712589599014916/photo/1,7.0,10,Percy,,6798.0,2243.0,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg,1.0,2.0,chow,0.06275449999999999,True
2339,745433870967832576,2016-06-22 01:50:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,"https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1",10.0,10,Lenox,doggo,6869.0,2461.0,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,1.0,2.0,basset,1.44895e-05,True
2341,745422732645535745,2016-06-22 01:06:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,https://twitter.com/dog_rates/status/745422732645535745/photo/1,9.0,10,very,,8321.0,2338.0,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,1.0,1.0,Labrador_retriever,0.6638,True
2342,745422732645535745,2016-06-22 01:06:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,https://twitter.com/dog_rates/status/745422732645535745/photo/1,9.0,10,very,,8321.0,2338.0,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,1.0,2.0,golden_retriever,0.308261,True
